customer_id,group,revenue,clicks,conversions,session_duration,region,device_type
CUST_003351,Group_B,77.82,8.0,1.0,24.4,South,Mobile
CUST_002115,Group_A,16.73,11.0,1.0,27.4,North,Mobile
CUST_007123,Group_C,39.97,7.0,0.0,19.9,East,Tablet
CUST_002628,Group_A,19.47,13.0,2.0,13.1,North,Tablet
CUST_001003,Group_A,71.22,9.0,0.0,14.7,West,Desktop
CUST_004614,Group_B,3.68,8.0,1.0,22.4,West,Tablet
CUST_002418,Group_A,5.57,11.0,0.0,13.4,South,Desktop
CUST_009188,Group_C,45.11,9.0,0.0,26.7,North,Tablet
CUST_004962,Group_B,435.04,9.0,0.0,0.0,North,Mobile
CUST_000331,Group_A,21.01,9.0,0.0,6.7,West,Mobile
CUST_002321,Group_A,4.42,12.0,0.0,11.4,East,Tablet
CUST_002933,Group_A,37.58,8.0,0.0,18.5,North,Tablet
CUST_003080,Group_B,44.54,11.0,0.0,17.0,West,Mobile
CUST_003543,Group_B,5.14,13.0,0.0,3.0,West,Mobile
CUST_008197,Group_C,77.64,9.0,0.0,15.8,West,Tablet
CUST_002535,Group_A,3.22,14.0,0.0,13.8,East,Mobile
CUST_003542,Group_B,39.95,8.0,1.0,0.0,North,Tablet
CUST_008889,Group_C,168.33,11.0,1.0,3.7,South,Mobile
CUST_007250,Group_C,29.58,14.0,1.0,33.4,North,Tablet
CUST_001663,Group_A,95.99,8.0,0.0,15.1,North,Desktop
CUST_000260,Group_A,6.81,10.0,0.0,0.0,North,Mobile
CUST_004709,Group_B,11.2,9.0,0.0,18.7,South,Tablet
CUST_008301,Group_C,412.58,8.0,1.0,26.8,North,Desktop
CUST_009963,Group_C,4.02,16.0,1.0,17.3,South,Tablet
CUST_005518,Group_B,10.3,9.0,0.0,13.8,North,Mobile
CUST_007423,Group_C,54.84,13.0,0.0,13.4,West,Desktop
CUST_001579,Group_A,3.93,10.0,0.0,12.2,South,Mobile
CUST_007606,Group_C,12.72,10.0,2.0,18.1,West,Mobile
CUST_002169,Group_A,21.33,10.0,1.0,32.8,West,Mobile
CUST_008937,Group_C,3.36,10.0,0.0,10.6,North,Mobile
CUST_000032,Group_A,257.13,12.0,0.0,25.4,North,Tablet
CUST_001348,Group_A,77.45,7.0,2.0,12.5,East,Mobile
CUST_001370,Group_A,3.29,13.0,1.0,11.9,West,Mobile
CUST_005013,Group_B,9.24,10.0,0.0,18.1,North,Desktop
CUST_001704,Group_A,6.58,10.0,1.0,5.6,West,Mobile
CUST_002184,Group_A,20.52,14.0,0.0,27.3,West,Desktop
CUST_001114,Group_A,484.09,7.0,1.0,21.3,East,Tablet
CUST_006031,Group_B,24.31,6.0,0.0,26.7,West,Mobile
CUST_008289,Group_C,26.03,7.0,0.0,13.1,West,Tablet
CUST_004004,Group_B,412.41,12.0,0.0,17.1,East,Desktop
CUST_004054,Group_B,36.96,12.0,1.0,21.7,South,Tablet
CUST_005361,Group_B,76.05,10.0,0.0,21.0,West,Mobile
CUST_002287,Group_A,10.69,10.0,0.0,8.7,South,Desktop
CUST_008211,Group_C,5.77,5.0,0.0,14.1,East,Tablet
CUST_009571,Group_C,27.32,15.0,0.0,25.9,East,Mobile
CUST_004348,Group_B,102.0,5.0,0.0,8.1,East,Tablet
CUST_001651,Group_A,10.8,11.0,1.0,4.5,West,Tablet
CUST_001741,Group_A,206.27,8.0,0.0,6.6,East,Tablet
CUST_006206,Group_B,27.8,18.0,0.0,20.5,East,Tablet
CUST_007338,Group_C,34.57,6.0,1.0,16.9,East,Tablet
CUST_007201,Group_C,126.91,6.0,0.0,18.6,West,Tablet
CUST_000451,Group_A,41.68,10.0,1.0,12.6,East,Desktop
CUST_009093,Group_C,5.43,10.0,0.0,22.2,North,Mobile
CUST_004090,Group_B,8.21,8.0,0.0,11.4,East,Mobile
CUST_007927,Group_C,98.63,7.0,0.0,25.1,East,Mobile
CUST_004794,Group_B,4.86,7.0,1.0,8.1,East,Desktop
CUST_009193,Group_C,37.3,12.0,1.0,8.2,East,Mobile
CUST_000374,Group_A,116.73,15.0,0.0,10.3,South,Desktop
CUST_002276,Group_A,13.79,9.0,0.0,18.2,South,Tablet
CUST_004081,Group_B,20.78,14.0,0.0,24.3,West,Tablet
CUST_009566,Group_C,113.96,6.0,0.0,28.8,East,Mobile
CUST_004974,Group_B,130.51,15.0,0.0,20.7,North,Tablet
CUST_005581,Group_B,101.62,10.0,1.0,15.9,West,Mobile
CUST_007812,Group_C,19.75,8.0,1.0,10.9,North,Desktop
CUST_001748,Group_A,29.2,11.0,0.0,5.4,North,Mobile
CUST_000336,Group_A,159.97,9.0,0.0,4.6,West,Tablet
CUST_000519,Group_A,27.73,14.0,0.0,3.4,West,Mobile
CUST_008650,Group_C,6.7,12.0,1.0,12.5,North,Tablet
CUST_000170,Group_A,126.97,12.0,1.0,7.4,North,Desktop
CUST_004939,Group_B,44.99,10.0,0.0,34.0,West,Tablet
CUST_007788,Group_C,7.69,12.0,0.0,8.5,East,Mobile
CUST_002037,Group_A,52.51,12.0,0.0,13.0,West,Tablet
CUST_005034,Group_B,52.74,6.0,0.0,25.7,South,Tablet
CUST_006380,Group_B,28.07,15.0,1.0,11.5,North,Mobile
CUST_006389,Group_B,18.56,19.0,1.0,19.5,North,Tablet
CUST_005091,Group_B,13.64,6.0,1.0,12.9,North,Mobile
CUST_008949,Group_C,7.04,8.0,0.0,0.0,East,Mobile
CUST_006649,Group_C,58.83,16.0,1.0,25.0,West,Mobile
CUST_004280,Group_B,5.66,10.0,1.0,17.2,South,Mobile
CUST_003995,Group_B,285.8,9.0,0.0,7.9,South,Desktop
CUST_009555,Group_C,195.11,10.0,0.0,12.6,West,Mobile
CUST_001419,Group_A,9.48,11.0,0.0,9.6,East,Desktop
CUST_002630,Group_A,32.35,6.0,0.0,20.9,East,Mobile
CUST_007720,Group_C,16.83,7.0,0.0,25.3,East,Tablet
CUST_001834,Group_A,107.12,9.0,0.0,19.8,North,Desktop
CUST_008245,Group_C,70.54,14.0,0.0,21.1,South,Tablet
CUST_003283,Group_B,40.61,11.0,0.0,15.4,East,Tablet
CUST_005309,Group_B,19.45,12.0,0.0,9.0,North,Desktop
CUST_001108,Group_A,73.67,8.0,0.0,17.8,East,Desktop
CUST_000440,Group_A,31.44,9.0,1.0,16.0,West,Tablet
CUST_000566,Group_A,3.41,11.0,1.0,5.3,South,Mobile
CUST_004143,Group_B,294.17,10.0,0.0,11.3,West,Tablet
CUST_003095,Group_B,369.86,11.0,1.0,20.2,East,Desktop
CUST_007774,Group_C,91.87,8.0,1.0,21.1,East,Mobile
CUST_002458,Group_A,3.82,5.0,0.0,18.2,North,Mobile
CUST_000316,Group_A,4.93,9.0,1.0,24.8,South,Desktop
CUST_002237,Group_A,17.88,10.0,0.0,15.5,West,Mobile
CUST_009901,Group_C,41.17,7.0,0.0,14.7,East,Tablet
CUST_007641,Group_C,73.96,8.0,0.0,10.1,East,Tablet
CUST_007832,Group_C,5.83,6.0,0.0,22.4,South,Desktop
CUST_004964,Group_B,891.53,14.0,2.0,23.5,North,Desktop
CUST_007126,Group_C,25.96,6.0,1.0,14.9,North,Tablet
CUST_004497,Group_B,24.55,12.0,0.0,1.5,North,Mobile
CUST_002499,Group_A,20.98,7.0,0.0,17.4,West,Desktop
CUST_006104,Group_B,37.53,11.0,1.0,11.5,East,Mobile
CUST_006540,Group_C,78.28,9.0,1.0,14.3,East,Mobile
CUST_003388,Group_B,72.23,10.0,1.0,19.6,East,Desktop
CUST_007564,Group_C,0.98,10.0,1.0,5.9,West,Tablet
CUST_004860,Group_B,243.08,12.0,0.0,17.9,South,Mobile
CUST_001083,Group_A,5.62,12.0,0.0,7.5,North,Mobile
CUST_001618,Group_A,112.54,16.0,0.0,9.0,South,Tablet
CUST_008069,Group_C,164.65,11.0,0.0,19.8,North,Desktop
CUST_000534,Group_A,7.24,9.0,1.0,41.9,North,Tablet
CUST_002679,Group_A,6.37,7.0,0.0,7.0,North,Desktop
CUST_004574,Group_B,35.63,16.0,0.0,17.1,West,Desktop
CUST_000048,Group_A,36.68,8.0,2.0,30.4,South,Mobile
CUST_002292,Group_A,106.16,16.0,1.0,23.0,North,Desktop
CUST_000711,Group_A,388.42,8.0,0.0,9.1,North,Mobile
CUST_007333,Group_C,50.69,8.0,4.0,23.9,West,Tablet
CUST_008123,Group_C,78.36,8.0,0.0,0.0,North,Tablet
CUST_002413,Group_A,66.37,15.0,1.0,13.4,North,Desktop
CUST_003211,Group_B,10.16,14.0,0.0,8.6,South,Tablet
CUST_001027,Group_A,219.65,15.0,0.0,0.0,South,Desktop
CUST_003209,Group_B,13.39,8.0,0.0,11.2,East,Mobile
CUST_004027,Group_B,135.87,7.0,0.0,6.5,North,Mobile
CUST_003616,Group_B,69.69,14.0,0.0,17.1,North,Tablet
CUST_004839,Group_B,26.88,12.0,1.0,17.4,East,Tablet
CUST_009606,Group_C,20.21,14.0,1.0,3.3,South,Tablet
CUST_000563,Group_A,7.7,11.0,0.0,7.9,South,Tablet
CUST_003974,Group_B,24.84,7.0,0.0,25.2,North,Desktop
CUST_004909,Group_B,26.88,12.0,0.0,22.6,South,Mobile
CUST_005929,Group_B,146.29,13.0,2.0,20.9,West,Tablet
CUST_001091,Group_A,440.51,9.0,0.0,7.6,South,Mobile
CUST_002123,Group_A,3.53,6.0,0.0,6.8,South,Mobile
CUST_007213,Group_C,4.2,13.0,1.0,14.7,East,Mobile
CUST_008132,Group_C,62.94,12.0,0.0,5.0,North,Mobile
CUST_005024,Group_B,12.83,15.0,0.0,23.2,North,Mobile
CUST_007478,Group_C,30.03,8.0,1.0,16.7,South,Desktop
CUST_004784,Group_B,7.71,13.0,0.0,8.0,North,Desktop
CUST_006978,Group_C,34.46,8.0,0.0,24.1,East,Mobile
CUST_008871,Group_C,122.29,9.0,0.0,5.4,East,Mobile
CUST_004844,Group_B,292.63,7.0,2.0,17.5,East,Desktop
CUST_009619,Group_C,82.74,14.0,1.0,11.7,East,Desktop
CUST_007506,Group_C,332.53,12.0,0.0,18.5,West,Tablet
CUST_000533,Group_A,18.02,11.0,0.0,23.6,West,Mobile
CUST_009256,Group_C,39.88,8.0,0.0,18.3,North,Mobile
CUST_007301,Group_C,14.47,10.0,0.0,26.3,West,Tablet
CUST_006087,Group_B,34.08,11.0,0.0,7.3,East,Mobile
CUST_005595,Group_B,30.07,8.0,0.0,1.6,North,Tablet
CUST_002120,Group_A,64.65,9.0,0.0,25.9,South,Mobile
CUST_005749,Group_B,73.99,6.0,1.0,5.3,West,Desktop
CUST_008401,Group_C,26.45,10.0,0.0,17.5,North,Desktop
CUST_004920,Group_B,10.1,8.0,1.0,29.1,West,Tablet
CUST_009150,Group_C,54.6,7.0,0.0,17.5,West,Tablet
CUST_003488,Group_B,81.4,8.0,1.0,3.5,East,Tablet
CUST_005428,Group_B,20.89,20.0,2.0,42.0,South,Desktop
CUST_007730,Group_C,112.2,9.0,2.0,21.8,South,Tablet
CUST_008619,Group_C,5.7,11.0,0.0,2.7,East,Tablet
CUST_006877,Group_C,33.5,12.0,0.0,16.9,West,Tablet
CUST_005378,Group_B,127.68,12.0,1.0,11.8,South,Mobile
CUST_004935,Group_B,5.25,6.0,1.0,16.2,East,Tablet
CUST_004084,Group_B,56.8,7.0,1.0,0.0,West,Mobile
CUST_005606,Group_B,25.06,9.0,2.0,21.4,South,Tablet
CUST_007040,Group_C,228.77,6.0,0.0,4.9,South,Desktop
CUST_006115,Group_B,14.2,10.0,1.0,9.8,South,Desktop
CUST_000543,Group_A,4.81,7.0,0.0,18.0,North,Desktop
CUST_007037,Group_C,24.85,17.0,1.0,18.9,South,Tablet
CUST_009603,Group_C,101.34,12.0,0.0,14.8,East,Desktop
CUST_003188,Group_B,964.83,12.0,1.0,15.2,West,Mobile
CUST_009924,Group_C,59.92,11.0,0.0,14.9,South,Tablet
CUST_004863,Group_B,27.68,5.0,0.0,17.9,East,Mobile
CUST_003891,Group_B,57.86,8.0,0.0,7.4,South,Mobile
CUST_004382,Group_B,151.05,12.0,0.0,26.7,West,Mobile
CUST_009190,Group_C,104.41,5.0,0.0,10.4,West,Desktop
CUST_007975,Group_C,212.0,9.0,0.0,15.2,East,Tablet
CUST_008333,Group_C,12.61,17.0,0.0,8.6,North,Desktop
CUST_006202,Group_B,85.5,7.0,1.0,12.7,North,Mobile
CUST_006570,Group_C,33.97,8.0,0.0,19.2,West,Tablet
CUST_001686,Group_A,10.85,9.0,0.0,8.9,North,Desktop
CUST_003148,Group_B,9.05,12.0,1.0,7.6,East,Tablet
CUST_003747,Group_B,17.26,12.0,1.0,9.9,West,Mobile
CUST_001735,Group_A,8.96,11.0,0.0,16.1,West,Tablet
CUST_008328,Group_C,5.27,10.0,0.0,17.0,East,Mobile
CUST_008853,Group_C,23.99,13.0,1.0,28.8,South,Tablet
CUST_009432,Group_C,44.91,12.0,0.0,14.7,West,Tablet
CUST_001407,Group_A,22.74,12.0,0.0,8.1,East,Tablet
CUST_009643,Group_C,282.26,8.0,0.0,29.1,North,Mobile
CUST_009585,Group_C,53.76,7.0,2.0,4.6,North,Tablet
CUST_000296,Group_A,181.66,13.0,0.0,16.6,North,Mobile
CUST_003523,Group_B,57.39,13.0,0.0,16.5,East,Desktop
CUST_002111,Group_A,33.66,10.0,0.0,27.9,South,Mobile
CUST_007690,Group_C,70.21,11.0,1.0,9.8,North,Tablet
CUST_005191,Group_B,85.75,9.0,0.0,22.2,West,Mobile
CUST_008432,Group_C,134.1,5.0,1.0,5.3,North,Mobile
CUST_000287,Group_A,18.93,8.0,1.0,13.0,North,Desktop
CUST_001255,Group_A,1.04,8.0,0.0,23.9,South,Tablet
CUST_009377,Group_C,10.42,11.0,0.0,8.9,South,Mobile
CUST_009557,Group_C,27.2,11.0,1.0,18.1,South,Tablet
CUST_004467,Group_B,20.69,6.0,0.0,12.2,North,Desktop
CUST_001195,Group_A,57.76,15.0,0.0,14.2,West,Tablet
CUST_008273,Group_C,608.96,8.0,0.0,27.1,North,Desktop
CUST_002555,Group_A,85.14,6.0,0.0,24.3,East,Tablet
CUST_006821,Group_C,30.15,15.0,0.0,16.2,West,Desktop
CUST_005077,Group_B,41.94,8.0,0.0,9.9,East,Desktop
CUST_006787,Group_C,126.59,13.0,0.0,10.1,West,Mobile
CUST_001689,Group_A,4.29,18.0,2.0,7.0,East,Mobile
CUST_002153,Group_A,30.44,5.0,0.0,3.1,West,Desktop
CUST_006171,Group_B,41.62,15.0,2.0,12.9,North,Mobile
CUST_008964,Group_C,105.4,10.0,1.0,26.8,East,Mobile
CUST_004823,Group_B,49.2,11.0,0.0,3.1,East,Desktop
CUST_006384,Group_B,8.04,5.0,0.0,12.0,East,Mobile
CUST_009461,Group_C,5.63,5.0,0.0,14.0,West,Tablet
CUST_009183,Group_C,48.13,3.0,1.0,24.7,West,Tablet
CUST_007429,Group_C,39.54,12.0,0.0,4.3,East,Mobile
CUST_009890,Group_C,49.26,11.0,0.0,0.7,South,Tablet
CUST_006508,Group_C,13.41,11.0,2.0,15.6,East,Mobile
CUST_002146,Group_A,41.59,9.0,0.0,25.5,West,Desktop
CUST_005412,Group_B,6.05,8.0,0.0,11.8,West,Mobile
CUST_003689,Group_B,2.2,5.0,0.0,17.8,South,Tablet
CUST_002909,Group_A,104.98,12.0,3.0,13.6,South,Desktop
CUST_003144,Group_B,37.54,10.0,1.0,6.0,North,Desktop
CUST_002614,Group_A,13.83,7.0,1.0,8.3,West,Mobile
CUST_003109,Group_B,6.43,10.0,1.0,23.8,East,Tablet
CUST_001955,Group_A,11.54,13.0,0.0,27.3,North,Tablet
CUST_001502,Group_A,19.08,6.0,1.0,13.4,West,Mobile
CUST_005922,Group_B,429.59,17.0,0.0,28.7,West,Desktop
CUST_007537,Group_C,8.68,14.0,0.0,17.4,North,Mobile
CUST_003781,Group_B,72.51,11.0,1.0,2.8,South,Tablet
CUST_003636,Group_B,8.01,14.0,0.0,14.2,North,Tablet
CUST_005439,Group_B,129.14,6.0,0.0,5.6,West,Tablet
CUST_005266,Group_B,129.51,14.0,0.0,5.2,North,Tablet
CUST_005174,Group_B,142.77,13.0,0.0,10.0,North,Mobile
CUST_007350,Group_C,18.73,5.0,0.0,9.5,South,Mobile
CUST_003208,Group_B,12.54,10.0,0.0,24.6,West,Desktop
CUST_003468,Group_B,78.1,14.0,0.0,16.4,South,Tablet
CUST_004878,Group_B,145.7,9.0,0.0,20.3,West,Tablet
CUST_000211,Group_A,154.1,9.0,0.0,31.7,West,Mobile
CUST_005703,Group_B,217.84,9.0,0.0,14.8,South,Desktop
CUST_004265,Group_B,5.31,9.0,1.0,7.7,North,Mobile
CUST_005099,Group_B,25.47,5.0,1.0,11.3,East,Mobile
CUST_003988,Group_B,12.01,10.0,1.0,21.2,North,Mobile
CUST_006692,Group_C,29.49,9.0,0.0,3.0,North,Desktop
CUST_004093,Group_B,309.73,5.0,0.0,6.8,South,Tablet
CUST_000714,Group_A,115.45,18.0,0.0,2.1,South,Mobile
CUST_001061,Group_A,32.16,8.0,0.0,13.5,East,Desktop
CUST_007590,Group_C,137.45,6.0,0.0,11.4,West,Mobile
CUST_009216,Group_C,293.54,7.0,0.0,14.9,East,Mobile
CUST_009923,Group_C,2434.24,13.0,1.0,21.5,North,Tablet
CUST_003647,Group_B,59.62,11.0,1.0,34.4,East,Mobile
CUST_007909,Group_C,93.08,9.0,2.0,23.7,South,Tablet
CUST_000961,Group_A,112.17,13.0,0.0,9.1,West,Mobile
CUST_004330,Group_B,96.38,11.0,0.0,17.0,West,Mobile
CUST_005995,Group_B,58.58,6.0,0.0,9.9,North,Desktop
CUST_003800,Group_B,51.89,9.0,0.0,15.6,South,Mobile
CUST_001184,Group_A,1.92,6.0,1.0,26.5,East,Mobile
CUST_004813,Group_B,11.74,12.0,0.0,21.0,North,Mobile
CUST_001499,Group_A,85.31,8.0,1.0,17.2,West,Tablet
CUST_007289,Group_C,9.93,14.0,1.0,34.9,North,Desktop
CUST_000107,Group_A,8.62,7.0,0.0,18.7,North,Tablet
CUST_009423,Group_C,20.3,10.0,0.0,14.2,North,Desktop
CUST_000591,Group_A,274.97,9.0,0.0,7.3,North,Tablet
CUST_008777,Group_C,42.66,11.0,1.0,8.7,East,Tablet
CUST_001085,Group_A,9.2,13.0,0.0,19.6,South,Mobile
CUST_001817,Group_A,11.86,14.0,2.0,13.9,West,Tablet
CUST_002944,Group_A,64.79,15.0,0.0,12.4,North,Tablet
CUST_008734,Group_C,15.52,9.0,0.0,12.0,East,Desktop
CUST_008699,Group_C,66.28,5.0,0.0,35.7,North,Tablet
CUST_007455,Group_C,78.71,13.0,1.0,0.0,South,Mobile
CUST_004880,Group_B,19.35,7.0,1.0,24.0,North,Tablet
CUST_000677,Group_A,72.75,9.0,1.0,15.4,North,Desktop
CUST_004333,Group_B,36.04,8.0,1.0,10.8,North,Desktop
CUST_001966,Group_A,19.31,11.0,0.0,0.0,South,Tablet
CUST_006454,Group_B,15.19,7.0,0.0,5.8,South,Tablet
CUST_004795,Group_B,12.17,9.0,0.0,11.4,West,Mobile
CUST_002964,Group_A,51.52,10.0,0.0,3.7,South,Mobile
CUST_000762,Group_A,59.78,6.0,1.0,14.2,North,Mobile
CUST_009072,Group_C,63.1,8.0,1.0,18.3,East,Tablet
CUST_006874,Group_C,113.46,9.0,0.0,13.6,South,Mobile
CUST_000837,Group_A,52.88,17.0,0.0,18.4,North,Desktop
CUST_008733,Group_C,11.2,12.0,1.0,23.0,East,Desktop
CUST_007344,Group_C,1719.55,13.0,1.0,21.1,East,Tablet
CUST_003622,Group_B,25.84,5.0,0.0,19.7,West,Tablet
CUST_007584,Group_C,14.39,15.0,0.0,7.8,North,Desktop
CUST_001497,Group_A,20.3,7.0,0.0,0.0,South,Tablet
CUST_000030,Group_A,60.49,11.0,0.0,24.9,West,Desktop
CUST_003799,Group_B,16.0,14.0,0.0,19.6,East,Desktop
CUST_008490,Group_C,10.72,10.0,0.0,13.7,West,Desktop
CUST_006439,Group_B,35.11,8.0,0.0,10.7,East,Tablet
CUST_008156,Group_C,62.79,8.0,1.0,7.7,East,Desktop
CUST_007305,Group_C,142.64,7.0,0.0,28.9,East,Mobile
CUST_007563,Group_C,59.55,11.0,0.0,21.9,East,Mobile
CUST_008945,Group_C,34.0,19.0,0.0,14.5,South,Desktop
CUST_003129,Group_B,19.44,7.0,0.0,12.4,East,Desktop
CUST_009778,Group_C,48.11,5.0,0.0,11.0,South,Mobile
CUST_007238,Group_C,39.05,9.0,2.0,12.4,South,Mobile
CUST_004282,Group_B,14.54,13.0,0.0,13.1,East,Tablet
CUST_007757,Group_C,8.59,12.0,0.0,45.0,North,Mobile
CUST_002969,Group_A,178.38,9.0,2.0,13.6,West,Desktop
CUST_004899,Group_B,10.87,13.0,0.0,38.6,West,Tablet
CUST_000109,Group_A,7.58,16.0,1.0,0.0,East,Mobile
CUST_002211,Group_A,12.04,12.0,1.0,24.6,North,Tablet
CUST_007587,Group_C,7.46,6.0,1.0,8.4,East,Mobile
CUST_008611,Group_C,30.16,10.0,0.0,27.7,North,Tablet
CUST_001806,Group_A,34.09,18.0,0.0,21.9,North,Mobile
CUST_006132,Group_B,33.32,15.0,0.0,16.6,South,Desktop
CUST_009418,Group_C,36.49,8.0,2.0,16.7,North,Mobile
CUST_004767,Group_B,96.03,8.0,0.0,9.1,West,Tablet
CUST_000953,Group_A,9.29,8.0,0.0,16.4,West,Mobile
CUST_001119,Group_A,3.79,14.0,2.0,9.0,South,Desktop
CUST_008383,Group_C,33.61,7.0,0.0,30.4,West,Mobile
CUST_009070,Group_C,74.63,11.0,0.0,12.7,North,Tablet
CUST_005383,Group_B,72.23,14.0,2.0,28.0,North,Desktop
CUST_008099,Group_C,25.6,12.0,0.0,9.9,West,Desktop
CUST_001112,Group_A,122.49,8.0,0.0,33.5,North,Desktop
CUST_005642,Group_B,5.29,7.0,1.0,20.4,South,Desktop
CUST_001060,Group_A,2.27,11.0,0.0,13.0,South,Desktop
CUST_004731,Group_B,92.8,9.0,0.0,9.4,West,Mobile
CUST_004688,Group_B,71.62,10.0,1.0,15.6,North,Desktop
CUST_000266,Group_A,20.36,4.0,0.0,17.2,North,Mobile
CUST_001077,Group_A,82.02,17.0,2.0,10.0,West,Tablet
CUST_006844,Group_C,65.16,13.0,0.0,0.0,North,Mobile
CUST_004466,Group_B,95.92,15.0,1.0,17.4,West,Tablet
CUST_002289,Group_A,45.44,5.0,1.0,8.8,South,Mobile
CUST_003882,Group_B,121.4,10.0,1.0,31.5,West,Tablet
CUST_004554,Group_B,13.81,10.0,0.0,4.8,North,Tablet
CUST_005894,Group_B,23.08,11.0,0.0,17.7,North,Mobile
CUST_005719,Group_B,283.53,8.0,0.0,12.8,North,Mobile
CUST_001124,Group_A,20.73,8.0,0.0,19.3,East,Desktop
CUST_009940,Group_C,27.88,10.0,0.0,15.1,North,Tablet
CUST_004150,Group_B,264.01,9.0,1.0,16.1,North,Mobile
CUST_005822,Group_B,30.17,8.0,0.0,7.4,South,Tablet
CUST_000294,Group_A,8.84,5.0,0.0,0.0,East,Mobile
CUST_009703,Group_C,295.68,6.0,0.0,13.6,South,Desktop
CUST_001661,Group_A,49.84,9.0,0.0,16.8,South,Mobile
CUST_003530,Group_B,68.2,10.0,2.0,22.6,South,Desktop
CUST_006573,Group_C,36.53,9.0,0.0,31.8,East,Mobile
CUST_000428,Group_A,10.08,5.0,1.0,0.0,North,Tablet
CUST_007192,Group_C,550.11,7.0,1.0,3.6,South,Tablet
CUST_005036,Group_B,75.75,11.0,2.0,19.1,East,Tablet
CUST_000577,Group_A,45.39,12.0,1.0,8.5,East,Tablet
CUST_008840,Group_C,50.59,10.0,1.0,10.3,North,Tablet
CUST_001433,Group_A,39.07,9.0,0.0,15.0,West,Mobile
CUST_008864,Group_C,25.66,4.0,0.0,5.5,West,Tablet
CUST_004831,Group_B,272.58,9.0,0.0,8.1,East,Desktop
CUST_008403,Group_C,11.27,10.0,0.0,14.2,North,Mobile
CUST_008479,Group_C,5.87,12.0,2.0,14.0,North,Desktop
CUST_000015,Group_A,39.55,9.0,0.0,11.2,South,Mobile
CUST_009272,Group_C,10.09,12.0,0.0,25.0,North,Desktop
CUST_005268,Group_B,50.05,13.0,0.0,16.4,East,Desktop
CUST_001617,Group_A,15.3,5.0,0.0,15.9,East,Tablet
CUST_008372,Group_C,11.54,13.0,1.0,8.2,West,Desktop
CUST_008652,Group_C,53.25,9.0,0.0,14.1,West,Tablet
CUST_008119,Group_C,17.63,8.0,0.0,9.9,East,Desktop
CUST_003593,Group_B,7.72,12.0,3.0,15.2,West,Tablet
CUST_009625,Group_C,41.49,7.0,1.0,14.8,East,Tablet
CUST_003544,Group_B,18.68,10.0,0.0,7.5,South,Mobile
CUST_007986,Group_C,154.41,10.0,0.0,4.1,East,Tablet
CUST_008171,Group_C,29.84,8.0,1.0,6.4,East,Tablet
CUST_002686,Group_A,379.27,6.0,0.0,10.4,North,Mobile
CUST_007591,Group_C,401.91,8.0,0.0,2.6,North,Tablet
CUST_003089,Group_B,1420.83,12.0,0.0,25.8,North,Mobile
CUST_004538,Group_B,7.3,12.0,0.0,17.3,South,Desktop
CUST_002603,Group_A,50.71,10.0,0.0,0.0,East,Tablet
CUST_000736,Group_A,23.61,5.0,1.0,19.7,West,Desktop
CUST_003777,Group_B,35.13,9.0,0.0,0.0,North,Tablet
CUST_009638,Group_C,8.09,11.0,0.0,9.1,East,Desktop
CUST_001496,Group_A,45.3,10.0,1.0,21.0,North,Mobile
CUST_007924,Group_C,27.68,13.0,0.0,20.5,South,Tablet
CUST_000093,Group_A,13.03,14.0,2.0,0.0,West,Mobile
CUST_007511,Group_C,17.36,11.0,0.0,18.1,South,Mobile
CUST_003525,Group_B,531.12,10.0,0.0,15.7,North,Desktop
CUST_004930,Group_B,12.67,16.0,0.0,20.0,West,Tablet
CUST_002508,Group_A,20.75,12.0,1.0,2.8,North,Mobile
CUST_008539,Group_C,102.01,12.0,2.0,14.9,South,Mobile
CUST_002048,Group_A,582.05,9.0,0.0,0.0,South,Tablet
CUST_000497,Group_A,13.14,8.0,1.0,22.6,South,Mobile
CUST_003056,Group_B,22.28,11.0,1.0,1.8,East,Desktop
CUST_005351,Group_B,1.56,6.0,0.0,7.7,North,Tablet
CUST_004919,Group_B,12.75,9.0,0.0,1.0,West,Mobile
CUST_005988,Group_B,3.99,6.0,0.0,17.6,North,Tablet
CUST_008444,Group_C,2.26,4.0,0.0,20.9,South,Mobile
CUST_005228,Group_B,114.82,5.0,0.0,27.7,North,Tablet
CUST_000399,Group_A,30.05,8.0,1.0,15.9,South,Desktop
CUST_009074,Group_C,5.87,8.0,0.0,4.9,South,Mobile
CUST_008360,Group_C,29.15,10.0,0.0,20.1,West,Mobile
CUST_009211,Group_C,213.34,9.0,1.0,7.1,North,Desktop
CUST_008914,Group_C,43.48,13.0,1.0,18.4,East,Tablet
CUST_002408,Group_A,19.09,12.0,1.0,1.6,East,Mobile
CUST_002448,Group_A,9.48,13.0,0.0,11.3,East,Tablet
CUST_003038,Group_B,45.63,8.0,0.0,42.8,South,Mobile
CUST_003289,Group_B,2.56,14.0,2.0,7.5,North,Tablet
CUST_003834,Group_B,4.88,13.0,0.0,11.7,South,Mobile
CUST_006655,Group_C,6.55,10.0,0.0,21.4,East,Tablet
CUST_008281,Group_C,7.88,12.0,0.0,10.1,North,Mobile
CUST_009456,Group_C,246.86,11.0,0.0,14.4,East,Tablet
CUST_006023,Group_B,146.48,7.0,0.0,4.2,South,Mobile
CUST_004520,Group_B,41.7,7.0,0.0,29.5,North,Mobile
CUST_001352,Group_A,54.68,9.0,0.0,25.6,East,Tablet
CUST_000968,Group_A,34.47,5.0,0.0,27.9,East,Tablet
