customer_id,group,revenue,revenue_pre,revenue_post,engagement_score,engagement_score_pre,engagement_score_post,support_tickets,support_tickets_pre,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_006473,Treatment,18.19,15.47,18.19,59.13,50.1,59.13,1.57,2.0,1.57,0,0,West,Desktop
CUST_008820,Treatment,23.63,20.49,23.63,63.53,52.15,63.53,2.23,3.0,2.23,0,0,North,Tablet
CUST_007808,Treatment,29.88,25.48,29.88,62.28,49.93,62.28,3.73,5.0,3.73,0,0,West,Desktop
CUST_003411,Control,57.07,53.89,57.07,41.13,41.06,41.13,3.18,3.0,3.18,0,0,North,Mobile
CUST_000081,Control,831.36,769.52,831.36,46.38,46.14,46.38,3.31,3.0,3.31,1,0,South,Desktop
CUST_004614,Control,2.84,2.69,2.84,49.68,48.71,49.68,4.38,4.0,4.38,0,1,West,Desktop
CUST_001374,Control,32.98,31.04,32.98,47.22,47.35,47.22,1.09,1.0,1.09,0,0,North,Tablet
CUST_001510,Control,3.3,3.2,3.3,51.53,52.26,51.53,3.24,3.0,3.24,0,0,East,Desktop
CUST_006443,Treatment,84.59,73.68,84.59,59.22,49.5,59.22,2.19,3.0,2.19,0,0,West,Desktop
CUST_003071,Control,12.08,11.33,12.08,53.68,52.7,53.68,1.11,1.0,1.11,0,0,East,Mobile
CUST_003016,Control,3.41,3.27,3.41,51.11,50.23,51.11,5.43,5.0,5.43,0,0,South,Desktop
CUST_004823,Control,41.31,40.1,41.31,50.96,50.68,50.96,0.0,0.0,0.0,0,0,West,Mobile
CUST_007822,Treatment,99.7,86.4,99.7,56.7,46.6,56.7,1.55,2.0,1.55,0,0,North,Mobile
CUST_000093,Control,92.91,85.83,92.91,40.81,41.01,40.81,6.34,6.0,6.34,0,0,North,Mobile
CUST_009421,Treatment,23.29,19.73,23.29,54.27,42.98,54.27,3.02,4.0,3.02,0,1,East,Desktop
CUST_006600,Treatment,9.61,8.32,9.61,52.18,43.58,52.18,1.44,2.0,1.44,0,0,North,Desktop
CUST_004443,Control,57.35,54.15,57.35,52.81,52.36,52.81,3.27,3.0,3.27,0,0,South,Mobile
CUST_007602,Treatment,60.31,51.17,60.31,61.71,49.64,61.71,0.76,1.0,0.76,0,0,North,Desktop
CUST_003835,Control,11.17,10.85,11.17,50.98,50.97,50.98,3.18,3.0,3.18,0,0,South,Desktop
CUST_009702,Treatment,93.43,79.7,93.43,53.4,44.4,53.4,2.15,3.0,2.15,0,0,West,Desktop
CUST_004322,Control,16.64,15.94,16.64,46.39,46.53,46.39,4.36,4.0,4.36,0,0,East,Tablet
CUST_003394,Control,48.67,45.91,48.67,57.7,58.09,57.7,0.0,0.0,0.0,0,0,East,Mobile
CUST_004752,Control,11.94,11.26,11.94,49.62,49.63,49.62,3.24,3.0,3.24,0,0,North,Tablet
CUST_007229,Treatment,34.33,28.19,34.33,55.75,45.28,55.75,0.79,1.0,0.79,0,0,North,Mobile
CUST_009191,Treatment,16.27,14.06,16.27,56.68,45.91,56.68,0.8,1.0,0.8,0,0,North,Desktop
CUST_002361,Control,7.06,6.72,7.06,51.41,51.13,51.41,4.39,4.0,4.39,0,0,North,Desktop
CUST_001148,Control,25.6,24.85,25.6,49.88,49.8,49.88,4.4,4.0,4.4,1,0,North,Desktop
CUST_005666,Treatment,21.71,18.66,21.71,60.07,48.59,60.07,1.61,2.0,1.61,0,0,West,Mobile
CUST_008075,Treatment,273.66,236.8,273.66,66.85,55.65,66.85,1.53,2.0,1.53,0,0,West,Mobile
CUST_004943,Control,11.18,10.66,11.18,42.12,41.75,42.12,3.22,3.0,3.22,0,0,East,Tablet
CUST_003663,Control,58.68,54.26,58.68,44.84,44.94,44.84,1.08,1.0,1.08,0,0,South,Desktop
CUST_001563,Control,171.2,157.34,171.2,48.41,48.62,48.41,2.21,2.0,2.21,0,0,West,Mobile
CUST_004113,Control,783.55,747.77,783.55,55.12,54.91,55.12,2.22,2.0,2.22,1,0,North,Mobile
CUST_009050,Treatment,51.79,43.21,51.79,48.9,39.32,48.9,3.69,5.0,3.69,0,1,North,Mobile
CUST_009276,Treatment,130.96,111.73,130.96,60.58,50.24,60.58,2.1,3.0,2.1,0,0,East,Desktop
CUST_008538,Treatment,14.74,12.63,14.74,53.94,45.38,53.94,1.55,2.0,1.55,0,1,West,Desktop
CUST_000795,Control,54.54,49.68,54.54,47.75,47.71,47.75,0.0,0.0,0.0,0,0,West,Mobile
CUST_005854,Treatment,167.73,141.5,167.73,59.75,49.77,59.75,2.27,3.0,2.27,0,0,North,Desktop
CUST_007619,Treatment,111.68,96.89,111.68,56.43,46.89,56.43,4.1,5.0,4.1,0,0,North,Desktop
CUST_001594,Control,74.05,71.89,74.05,51.79,51.03,51.79,2.24,2.0,2.24,0,1,East,Desktop
CUST_007418,Treatment,33.48,29.29,33.48,60.61,49.07,60.61,1.56,2.0,1.56,0,0,East,Desktop
CUST_005267,Treatment,80.85,68.77,80.85,52.44,42.28,52.44,0.75,1.0,0.75,0,0,East,Desktop
CUST_007147,Treatment,183.55,156.45,183.55,63.66,52.05,63.66,1.53,2.0,1.53,0,0,South,Mobile
CUST_000089,Control,16.84,16.13,16.84,52.09,52.27,52.09,0.0,0.0,0.0,0,1,North,Desktop
CUST_008695,Treatment,10.12,8.76,10.12,60.42,50.31,60.42,3.9,5.0,3.9,1,0,North,Mobile
CUST_009732,Treatment,20.74,17.62,20.74,61.41,50.77,61.41,0.81,1.0,0.81,0,0,South,Desktop
CUST_009446,Treatment,74.96,62.11,74.96,66.8,54.84,66.8,0.76,1.0,0.76,0,0,North,Desktop
CUST_006754,Treatment,40.0,33.93,40.0,51.34,42.95,51.34,3.0,4.0,3.0,0,0,South,Mobile
CUST_003502,Control,18.73,17.38,18.73,45.77,46.0,45.77,7.46,7.0,7.46,0,0,North,Mobile
CUST_002234,Control,166.15,154.6,166.15,45.24,45.32,45.24,0.0,0.0,0.0,0,0,East,Tablet
CUST_002803,Control,25.19,23.77,25.19,46.41,46.6,46.41,3.19,3.0,3.19,0,0,East,Mobile
CUST_004424,Control,37.5,36.14,37.5,45.99,46.29,45.99,6.35,6.0,6.35,0,1,North,Mobile
CUST_005663,Treatment,61.32,54.25,61.32,53.36,44.55,53.36,1.4,2.0,1.4,0,0,West,Mobile
CUST_007170,Treatment,90.62,75.62,90.62,71.12,58.3,71.12,2.27,3.0,2.27,0,0,North,Mobile
CUST_008337,Treatment,72.88,60.24,72.88,64.1,52.72,64.1,1.51,2.0,1.51,0,0,South,Mobile
CUST_002148,Control,149.07,143.68,149.07,43.84,44.56,43.84,5.49,5.0,5.49,0,0,North,Desktop
CUST_007969,Treatment,28.86,24.45,28.86,48.37,40.38,48.37,2.91,4.0,2.91,0,0,North,Mobile
CUST_006551,Treatment,31.16,26.56,31.16,61.18,49.1,61.18,1.45,2.0,1.45,0,1,North,Desktop
CUST_007643,Treatment,243.86,214.09,243.86,66.73,55.33,66.73,2.1,3.0,2.1,0,1,East,Mobile
CUST_006164,Treatment,42.33,36.72,42.33,72.27,60.42,72.27,2.85,4.0,2.85,1,0,North,Mobile
CUST_001495,Control,25.08,23.99,25.08,53.68,54.31,53.68,1.08,1.0,1.08,1,0,South,Desktop
CUST_007696,Treatment,196.0,168.41,196.0,71.99,57.79,71.99,1.44,2.0,1.44,0,0,South,Desktop
CUST_007094,Treatment,211.49,183.06,211.49,58.51,47.72,58.51,1.44,2.0,1.44,0,1,East,Desktop
CUST_001409,Control,208.14,200.44,208.14,52.86,52.93,52.86,2.24,2.0,2.24,1,0,East,Desktop
CUST_006691,Treatment,15.05,12.97,15.05,59.95,49.37,59.95,1.5,2.0,1.5,1,0,East,Desktop
CUST_003401,Control,69.99,65.87,69.99,44.0,44.59,44.0,5.45,5.0,5.45,1,1,North,Mobile
CUST_000109,Control,60.52,57.2,60.52,51.12,50.84,51.12,3.15,3.0,3.15,0,0,East,Desktop
CUST_005636,Treatment,93.85,80.05,93.85,49.35,40.92,49.35,4.69,6.0,4.69,0,0,South,Mobile
CUST_008482,Treatment,10.47,9.06,10.47,61.26,50.52,61.26,0.75,1.0,0.75,0,0,South,Mobile
CUST_006604,Treatment,276.79,230.58,276.79,61.49,51.02,61.49,2.11,3.0,2.11,0,0,North,Mobile
CUST_001091,Control,15.77,15.21,15.77,48.57,48.39,48.57,3.16,3.0,3.16,0,0,North,Mobile
CUST_005560,Treatment,48.64,41.52,48.64,65.97,54.54,65.97,2.22,3.0,2.22,1,0,West,Mobile
CUST_009412,Treatment,46.23,39.17,46.23,47.71,38.99,47.71,3.68,5.0,3.68,0,1,South,Mobile
CUST_008143,Treatment,13.84,11.73,13.84,54.54,45.38,54.54,0.8,1.0,0.8,0,0,West,Mobile
CUST_008664,Treatment,18.83,15.99,18.83,57.67,48.87,57.67,2.24,3.0,2.24,0,0,East,Desktop
CUST_006596,Treatment,50.87,43.44,50.87,68.18,54.38,68.18,2.3,3.0,2.3,0,0,South,Desktop
CUST_000624,Control,64.23,61.0,64.23,49.07,49.4,49.07,4.3,4.0,4.3,0,0,West,Desktop
CUST_006871,Treatment,43.95,36.94,43.95,57.39,47.99,57.39,1.58,2.0,1.58,0,0,East,Desktop
CUST_004814,Control,20.38,19.79,20.38,50.14,50.17,50.14,3.22,3.0,3.22,1,0,South,Mobile
CUST_006553,Treatment,24.91,20.86,24.91,73.4,61.79,73.4,0.0,0.0,0.0,0,0,West,Tablet
CUST_007530,Treatment,107.36,95.01,107.36,55.49,44.6,55.49,3.86,5.0,3.86,1,0,West,Mobile
CUST_005796,Treatment,37.68,33.02,37.68,57.55,47.54,57.55,3.0,4.0,3.0,0,1,South,Desktop
CUST_007437,Treatment,11.41,9.85,11.41,54.65,44.55,54.65,0.0,0.0,0.0,0,0,West,Mobile
CUST_004218,Control,62.05,58.17,62.05,42.52,42.6,42.52,3.26,3.0,3.26,0,1,West,Desktop
CUST_005941,Treatment,90.22,78.61,90.22,60.57,48.97,60.57,0.75,1.0,0.75,0,0,North,Mobile
CUST_008501,Treatment,9.52,8.24,9.52,64.87,52.37,64.87,1.51,2.0,1.51,0,1,North,Desktop
CUST_006429,Treatment,3.82,3.29,3.82,62.63,50.91,62.63,2.19,3.0,2.19,0,0,North,Desktop
CUST_006827,Treatment,43.29,37.17,43.29,55.12,45.68,55.12,2.28,3.0,2.28,0,0,North,Mobile
CUST_004131,Control,31.49,29.31,31.49,39.32,40.04,39.32,3.16,3.0,3.16,0,0,South,Desktop
CUST_007802,Treatment,10.96,9.61,10.96,67.0,56.11,67.0,3.12,4.0,3.12,0,1,North,Mobile
CUST_007754,Treatment,47.64,41.01,47.64,71.47,56.91,71.47,1.48,2.0,1.48,0,0,North,Tablet
CUST_004722,Control,110.07,105.65,110.07,50.32,50.1,50.32,2.15,2.0,2.15,0,0,South,Mobile
CUST_001651,Control,33.29,31.88,33.29,47.77,48.06,47.77,4.41,4.0,4.41,1,0,North,Mobile
CUST_004141,Control,406.89,382.0,406.89,48.41,48.89,48.41,5.42,5.0,5.42,1,0,West,Mobile
CUST_001618,Control,25.27,23.79,25.27,47.07,46.75,47.07,3.24,3.0,3.24,0,0,West,Desktop
CUST_002030,Control,18.75,17.44,18.75,50.06,49.94,50.06,3.3,3.0,3.3,0,0,North,Tablet
CUST_008518,Treatment,105.71,88.2,105.71,56.85,46.5,56.85,2.1,3.0,2.1,0,0,East,Desktop
CUST_004576,Control,52.4,50.17,52.4,41.99,41.61,41.99,2.14,2.0,2.14,0,0,North,Mobile
CUST_003993,Control,126.36,120.72,126.36,50.07,50.13,50.07,2.11,2.0,2.11,0,0,North,Tablet
CUST_007377,Treatment,125.73,107.92,125.73,80.44,65.44,80.44,0.79,1.0,0.79,0,0,North,Desktop
CUST_006150,Treatment,71.11,60.17,71.11,53.83,44.47,53.83,2.25,3.0,2.25,0,1,West,Desktop
CUST_004909,Control,126.24,119.6,126.24,37.29,37.21,37.29,1.06,1.0,1.06,0,0,East,Desktop
CUST_005027,Treatment,7.88,6.74,7.88,61.57,50.2,61.57,3.03,4.0,3.03,0,0,South,Desktop
CUST_008261,Treatment,16.36,13.95,16.36,60.82,50.2,60.82,0.81,1.0,0.81,1,0,North,Mobile
CUST_004732,Control,42.02,40.45,42.02,46.68,46.31,46.68,6.6,6.0,6.6,0,0,North,Desktop
CUST_007549,Treatment,38.92,33.33,38.92,53.89,44.38,53.89,1.48,2.0,1.48,0,0,North,Tablet
CUST_008135,Treatment,39.95,33.72,39.95,60.84,51.0,60.84,0.0,0.0,0.0,1,0,North,Desktop
CUST_001607,Control,52.49,49.74,52.49,48.37,47.57,48.37,4.28,4.0,4.28,0,0,East,Mobile
CUST_004774,Control,51.78,49.83,51.78,40.66,40.78,40.66,2.13,2.0,2.13,0,0,East,Desktop
CUST_008110,Treatment,12.34,10.69,12.34,60.71,49.4,60.71,2.95,4.0,2.95,0,0,East,Mobile
CUST_006952,Treatment,22.31,19.01,22.31,61.48,52.1,61.48,3.21,4.0,3.21,0,0,East,Mobile
CUST_006005,Treatment,101.45,87.57,101.45,62.12,50.0,62.12,2.94,4.0,2.94,0,0,East,Mobile
CUST_007729,Treatment,71.73,60.61,71.73,67.95,54.0,67.95,2.11,3.0,2.11,1,0,South,Mobile
CUST_003542,Control,9.71,9.08,9.71,56.46,56.32,56.46,5.36,5.0,5.36,0,0,South,Mobile
CUST_000389,Control,117.84,113.17,117.84,49.79,49.51,49.79,5.34,5.0,5.34,0,0,North,Desktop
CUST_001795,Control,7.8,7.32,7.8,46.47,46.21,46.47,4.3,4.0,4.3,0,0,West,Desktop
CUST_008732,Treatment,26.25,22.87,26.25,64.2,53.01,64.2,1.5,2.0,1.5,0,0,South,Desktop
CUST_004920,Control,9.92,9.1,9.92,59.1,59.41,59.1,5.43,5.0,5.43,0,0,North,Desktop
CUST_005538,Treatment,134.78,113.93,134.78,55.76,45.05,55.76,2.34,3.0,2.34,0,0,West,Desktop
CUST_003873,Control,37.8,35.38,37.8,51.04,51.1,51.04,3.18,3.0,3.18,0,0,South,Mobile
CUST_008869,Treatment,7.91,6.74,7.91,58.79,48.5,58.79,2.9,4.0,2.9,0,1,East,Mobile
CUST_002255,Control,23.99,22.56,23.99,52.04,51.74,52.04,3.15,3.0,3.15,0,0,West,Desktop
CUST_003413,Control,88.91,86.09,88.91,48.88,48.79,48.88,6.4,6.0,6.4,0,0,North,Desktop
CUST_005460,Treatment,101.68,88.82,101.68,56.01,45.92,56.01,0.74,1.0,0.74,0,1,South,Desktop
CUST_004956,Control,61.62,56.65,61.62,48.11,47.21,48.11,1.07,1.0,1.07,0,0,South,Mobile
CUST_007397,Treatment,90.73,75.3,90.73,70.52,58.34,70.52,2.37,3.0,2.37,0,1,West,Mobile
CUST_005415,Treatment,95.83,81.13,95.83,66.36,54.78,66.36,0.76,1.0,0.76,0,0,South,Tablet
CUST_007400,Treatment,54.27,47.26,54.27,62.58,51.65,62.58,2.84,4.0,2.84,1,0,East,Mobile
CUST_007415,Treatment,17.74,15.12,17.74,62.25,52.67,62.25,4.8,6.0,4.8,0,0,South,Desktop
CUST_009101,Treatment,76.63,67.38,76.63,60.63,49.43,60.63,1.43,2.0,1.43,0,0,West,Desktop
CUST_004852,Control,42.31,39.09,42.31,50.78,50.94,50.78,1.1,1.0,1.1,1,0,South,Tablet
CUST_002026,Control,9.07,8.58,9.07,35.43,35.72,35.43,1.09,1.0,1.09,0,0,West,Desktop
CUST_002616,Control,35.98,34.19,35.98,40.74,40.54,40.74,1.07,1.0,1.07,0,1,South,Desktop
CUST_007389,Treatment,22.84,20.11,22.84,60.03,50.77,60.03,2.26,3.0,2.26,0,0,West,Desktop
CUST_002927,Control,32.45,31.09,32.45,41.98,42.38,41.98,3.26,3.0,3.26,0,0,East,Mobile
CUST_001122,Control,47.38,43.23,47.38,37.76,37.93,37.76,5.56,5.0,5.56,0,0,West,Desktop
CUST_002911,Control,21.26,19.77,21.26,52.27,52.23,52.27,0.0,0.0,0.0,0,0,East,Mobile
CUST_008147,Treatment,50.58,42.36,50.58,56.07,46.26,56.07,0.79,1.0,0.79,0,0,North,Mobile
CUST_007384,Treatment,15.84,13.83,15.84,55.29,46.68,55.29,0.74,1.0,0.74,1,1,South,Mobile
CUST_003483,Control,64.8,62.02,64.8,46.03,46.05,46.03,3.21,3.0,3.21,0,0,South,Mobile
CUST_000796,Control,23.64,21.85,23.64,55.65,55.68,55.65,2.17,2.0,2.17,1,0,East,Mobile
CUST_001576,Control,60.23,55.42,60.23,48.27,48.54,48.27,4.39,4.0,4.39,0,0,West,Desktop
CUST_006177,Treatment,25.96,21.89,25.96,64.37,53.08,64.37,3.87,5.0,3.87,0,0,North,Tablet
CUST_006267,Treatment,33.28,27.89,33.28,54.66,44.62,54.66,2.46,3.0,2.46,0,0,East,Desktop
CUST_002459,Control,91.21,86.08,91.21,45.37,45.2,45.37,4.45,4.0,4.45,0,0,North,Mobile
CUST_003313,Control,18.36,17.44,18.36,49.81,48.83,49.81,1.08,1.0,1.08,0,0,West,Mobile
CUST_001254,Control,13.64,13.11,13.64,55.18,54.73,55.18,2.16,2.0,2.16,0,0,North,Desktop
CUST_006835,Treatment,61.54,53.5,61.54,57.98,46.48,57.98,3.64,5.0,3.64,0,0,West,Desktop
CUST_008795,Treatment,79.25,65.41,79.25,59.57,48.87,59.57,0.76,1.0,0.76,1,1,East,Mobile
CUST_003838,Control,63.0,58.65,63.0,47.04,47.92,47.04,2.15,2.0,2.15,0,0,East,Tablet
CUST_004399,Control,7.13,6.78,7.13,55.18,55.4,55.18,3.19,3.0,3.19,0,0,East,Desktop
CUST_003596,Control,132.08,125.71,132.08,54.94,54.65,54.94,0.0,0.0,0.0,0,0,South,Mobile
CUST_006622,Treatment,296.91,253.37,296.91,51.54,42.45,51.54,4.82,6.0,4.82,0,0,North,Desktop
CUST_008383,Treatment,46.32,39.56,46.32,65.87,55.0,65.87,0.77,1.0,0.77,0,1,East,Mobile
CUST_002125,Control,35.56,33.55,35.56,45.61,46.3,45.61,1.09,1.0,1.09,0,0,South,Desktop
CUST_003239,Control,30.11,28.86,30.11,45.78,46.72,45.78,4.48,4.0,4.48,0,1,West,Desktop
CUST_005404,Treatment,12.21,10.62,12.21,64.08,53.29,64.08,3.11,4.0,3.11,0,0,South,Mobile
CUST_005999,Treatment,99.49,86.48,99.49,64.84,52.14,64.84,7.1,9.0,7.1,0,1,West,Mobile
CUST_005939,Treatment,56.11,49.66,56.11,59.07,48.05,59.07,1.42,2.0,1.42,0,0,West,Desktop
CUST_002046,Control,69.54,63.77,69.54,46.1,46.44,46.1,2.12,2.0,2.12,0,1,East,Desktop
CUST_001579,Control,63.89,59.19,63.89,42.79,43.14,42.79,3.31,3.0,3.31,0,0,North,Mobile
CUST_000015,Control,35.43,33.38,35.43,42.41,41.72,42.41,1.11,1.0,1.11,0,0,West,Desktop
CUST_002674,Control,99.13,95.04,99.13,46.83,46.67,46.83,1.08,1.0,1.08,0,0,North,Mobile
CUST_007017,Treatment,30.42,26.35,30.42,67.15,55.87,67.15,0.78,1.0,0.78,0,0,North,Desktop
CUST_008721,Treatment,24.44,20.48,24.44,61.41,52.04,61.41,2.88,4.0,2.88,0,0,West,Tablet
CUST_008850,Treatment,18.13,15.77,18.13,68.83,54.94,68.83,0.0,0.0,0.0,1,0,South,Desktop
CUST_004813,Control,15.43,14.78,15.43,36.92,36.97,36.92,2.17,2.0,2.17,0,0,West,Desktop
CUST_001085,Control,81.21,77.85,81.21,43.33,43.46,43.33,3.24,3.0,3.24,0,0,South,Tablet
CUST_004984,Control,9.4,9.08,9.4,51.75,51.51,51.75,4.46,4.0,4.46,0,0,West,Tablet
CUST_007156,Treatment,17.45,15.15,17.45,66.01,55.23,66.01,3.82,5.0,3.82,0,0,North,Desktop
CUST_002885,Control,65.18,61.12,65.18,42.21,42.13,42.21,3.18,3.0,3.18,0,0,North,Mobile
CUST_000334,Control,23.4,22.34,23.4,55.73,55.49,55.73,3.23,3.0,3.23,0,0,West,Desktop
CUST_007205,Treatment,8.76,7.66,8.76,58.08,47.61,58.08,0.73,1.0,0.73,0,0,North,Tablet
CUST_004368,Control,7.18,6.87,7.18,52.2,52.03,52.2,2.18,2.0,2.18,1,0,North,Mobile
CUST_003080,Control,47.03,45.06,47.03,58.91,58.3,58.91,4.27,4.0,4.27,1,1,South,Desktop
CUST_007204,Treatment,120.55,105.49,120.55,54.8,45.57,54.8,3.81,5.0,3.81,0,0,North,Mobile
CUST_009910,Treatment,66.28,55.8,66.28,53.88,44.98,53.88,0.76,1.0,0.76,0,0,South,Mobile
CUST_008865,Treatment,42.42,37.03,42.42,61.55,50.3,61.55,4.37,6.0,4.37,0,0,East,Mobile
CUST_000264,Control,34.32,31.78,34.32,59.38,59.36,59.38,1.05,1.0,1.05,1,0,South,Tablet
CUST_004338,Control,5.43,5.2,5.43,53.15,52.74,53.15,2.12,2.0,2.12,0,0,North,Desktop
CUST_008896,Treatment,18.35,15.72,18.35,45.01,36.38,45.01,2.89,4.0,2.89,0,1,East,Desktop
CUST_008448,Treatment,142.33,122.39,142.33,55.05,44.64,55.05,2.21,3.0,2.21,0,0,West,Mobile
CUST_005904,Treatment,7.16,6.02,7.16,57.32,46.53,57.32,3.05,4.0,3.05,0,1,West,Desktop
CUST_001499,Control,2.84,2.62,2.84,46.23,46.07,46.23,2.11,2.0,2.11,1,1,South,Tablet
CUST_004191,Control,29.08,27.59,29.08,40.81,40.73,40.81,5.44,5.0,5.44,0,0,North,Desktop
CUST_007486,Treatment,32.64,28.3,32.64,56.26,46.9,56.26,2.46,3.0,2.46,0,0,East,Desktop
CUST_009644,Treatment,124.98,107.62,124.98,64.82,52.98,64.82,2.13,3.0,2.13,1,0,South,Desktop
CUST_008311,Treatment,3.48,3.03,3.48,52.54,42.83,52.54,3.58,5.0,3.58,0,0,West,Desktop
CUST_007591,Treatment,47.34,40.91,47.34,49.49,41.53,49.49,3.89,5.0,3.89,0,0,West,Mobile
CUST_000501,Control,238.98,230.87,238.98,41.48,41.65,41.48,6.62,6.0,6.62,0,1,South,Mobile
CUST_009156,Treatment,17.28,15.0,17.28,49.12,41.63,49.12,2.89,4.0,2.89,1,0,West,Mobile
CUST_009415,Treatment,44.7,38.3,44.7,64.26,52.63,64.26,1.5,2.0,1.5,0,1,West,Desktop
CUST_003096,Control,52.06,48.68,52.06,58.79,58.83,58.79,4.34,4.0,4.34,0,0,East,Desktop
CUST_004632,Control,16.01,14.85,16.01,41.52,41.54,41.52,3.17,3.0,3.17,1,0,South,Tablet
CUST_000368,Control,126.49,121.3,126.49,48.44,47.93,48.44,1.09,1.0,1.09,0,0,North,Desktop
CUST_004059,Control,104.39,98.36,104.39,55.15,55.02,55.15,3.22,3.0,3.22,0,0,North,Mobile
CUST_008175,Treatment,25.4,21.13,25.4,56.67,47.09,56.67,3.07,4.0,3.07,0,1,North,Desktop
CUST_004631,Control,162.41,152.31,162.41,44.23,44.63,44.23,2.23,2.0,2.23,0,0,South,Desktop
CUST_006071,Treatment,78.72,67.52,78.72,56.02,46.91,56.02,1.56,2.0,1.56,0,0,South,Desktop
CUST_002665,Control,79.9,75.24,79.9,54.74,55.6,54.74,2.15,2.0,2.15,0,0,West,Desktop
CUST_001027,Control,100.75,95.88,100.75,48.13,48.69,48.13,1.07,1.0,1.07,0,0,West,Desktop
CUST_005909,Treatment,173.46,145.34,173.46,69.29,58.72,69.29,0.74,1.0,0.74,0,0,East,Mobile
CUST_005051,Treatment,803.53,675.86,803.53,62.93,52.19,62.93,5.02,7.0,5.02,0,1,East,Desktop
CUST_006329,Treatment,33.79,28.9,33.79,58.01,46.35,58.01,0.77,1.0,0.77,0,0,East,Desktop
CUST_009734,Treatment,95.48,80.28,95.48,53.28,43.06,53.28,0.78,1.0,0.78,0,0,West,Desktop
CUST_001692,Control,85.81,79.63,85.81,49.76,50.1,49.76,4.37,4.0,4.37,1,0,East,Desktop
CUST_000674,Control,19.7,18.67,19.7,47.79,47.57,47.79,5.35,5.0,5.35,0,0,West,Desktop
CUST_005573,Treatment,58.65,49.93,58.65,74.22,59.41,74.22,4.52,6.0,4.52,0,0,North,Desktop
CUST_005767,Treatment,62.28,54.56,62.28,61.7,51.19,61.7,5.72,8.0,5.72,1,0,West,Desktop
CUST_005157,Treatment,227.53,194.6,227.53,59.37,47.82,59.37,0.0,0.0,0.0,0,1,North,Mobile
CUST_000734,Control,4.86,4.64,4.86,44.14,44.42,44.14,1.08,1.0,1.08,0,0,East,Mobile
CUST_003527,Control,18.25,17.72,18.25,53.13,52.48,53.13,3.15,3.0,3.15,1,0,West,Desktop
CUST_000569,Control,128.44,124.7,128.44,51.23,51.86,51.23,2.14,2.0,2.14,0,0,West,Mobile
CUST_009188,Treatment,17.11,14.57,17.11,63.46,50.98,63.46,2.33,3.0,2.33,0,0,West,Mobile
CUST_002923,Control,22.31,20.96,22.31,53.05,52.7,53.05,4.33,4.0,4.33,0,0,South,Desktop
CUST_007912,Treatment,25.97,21.54,25.97,59.88,47.92,59.88,0.0,0.0,0.0,0,1,South,Mobile
CUST_001559,Control,29.44,27.81,29.44,53.08,54.08,53.08,1.09,1.0,1.09,1,1,North,Desktop
CUST_000102,Control,8.81,8.17,8.81,46.36,46.88,46.36,4.28,4.0,4.28,0,0,East,Desktop
CUST_003008,Control,18.51,17.09,18.51,51.35,51.86,51.35,0.0,0.0,0.0,0,0,North,Desktop
CUST_007202,Treatment,30.89,26.83,30.89,63.83,52.54,63.83,2.26,3.0,2.26,0,0,West,Desktop
CUST_000304,Control,34.56,32.76,34.56,53.0,53.54,53.0,5.3,5.0,5.3,1,1,West,Mobile
CUST_000077,Control,64.53,59.8,64.53,50.77,51.1,50.77,4.38,4.0,4.38,0,1,East,Desktop
CUST_006755,Treatment,11.98,10.16,11.98,50.26,41.52,50.26,1.61,2.0,1.61,0,0,East,Desktop
CUST_008630,Treatment,37.86,33.06,37.86,58.47,47.99,58.47,2.36,3.0,2.36,0,1,East,Desktop
CUST_001209,Control,20.03,19.1,20.03,47.36,46.99,47.36,3.32,3.0,3.32,0,0,West,Mobile
CUST_007743,Treatment,87.58,72.93,87.58,54.64,44.72,54.64,1.57,2.0,1.57,0,1,South,Desktop
CUST_008215,Treatment,106.88,89.48,106.88,59.22,49.61,59.22,2.43,3.0,2.43,0,0,West,Mobile
CUST_008945,Treatment,30.44,26.56,30.44,54.65,45.22,54.65,2.34,3.0,2.34,0,0,West,Desktop
CUST_008414,Treatment,157.08,130.38,157.08,58.39,47.01,58.39,1.42,2.0,1.42,0,0,West,Mobile
CUST_001776,Control,18.56,17.56,18.56,51.2,50.84,51.2,3.23,3.0,3.23,0,0,East,Mobile
CUST_003474,Control,96.11,90.98,96.11,38.68,39.07,38.68,3.36,3.0,3.36,1,0,West,Mobile
CUST_000484,Control,53.41,48.93,53.41,50.84,50.94,50.84,3.18,3.0,3.18,0,0,West,Desktop
CUST_002190,Control,58.69,56.74,58.69,43.69,43.5,43.69,3.22,3.0,3.22,0,0,East,Desktop
CUST_000347,Control,219.94,207.26,219.94,49.06,49.15,49.06,2.16,2.0,2.16,1,0,West,Mobile
CUST_005482,Treatment,3.28,2.75,3.28,57.12,47.25,57.12,2.13,3.0,2.13,0,0,North,Desktop
CUST_008362,Treatment,644.75,539.4,644.75,62.65,51.29,62.65,3.71,5.0,3.71,0,0,West,Desktop
CUST_001473,Control,18.9,18.06,18.9,47.71,46.97,47.71,3.25,3.0,3.25,1,0,West,Desktop
CUST_005101,Treatment,78.59,65.41,78.59,59.13,48.09,59.13,4.48,6.0,4.48,0,0,West,Tablet
CUST_006766,Treatment,23.56,19.76,23.56,55.93,44.93,55.93,0.74,1.0,0.74,0,0,East,Tablet
