customer_id,revenue,clicks,conversions,session_duration,page_views,bounce_rate,time_on_site,region,device_type
CUST_000308,16.28,25.0,2.0,14.8,7.49236690131789,0.37,1455.0,North,Desktop
CUST_000309,63.85,28.0,,4.4,17.91969459106995,0.222,328.0,West,Mobile
CUST_000310,25.98,26.0,,12.3,13.115865152696417,0.782,785.0,North,Mobile
CUST_000311,25.5,26.0,,8.1,3.9846961594056722,0.201,494.0,North,Desktop
CUST_000312,123.78,31.0,4.0,14.2,15.232402147914293,0.552,914.0,South,Desktop
CUST_000313,89.17,18.0,0.0,11.4,34.27771336065355,0.387,865.0,North,Desktop
CUST_000314,87.9,26.0,1.0,16.7,4.176160548531254,0.227,881.0,South,Desktop
CUST_000315,158.63,37.0,2.0,21.0,2.217546704987255,0.181,1295.0,North,Mobile
CUST_000316,33.96,38.0,2.0,19.5,25.971642502468136,0.244,803.0,East,Desktop
CUST_000317,75.06,,1.0,29.8,4.708751189576579,0.404,1865.0,South,Desktop
CUST_000318,22.82,17.0,1.0,11.2,55.37605502347988,0.744,449.0,North,Tablet
CUST_000319,48.86,34.0,2.0,26.2,7.054883698726954,0.464,1152.0,South,Tablet
CUST_000320,327.74,30.0,7.0,6.9,4.583822453125554,0.285,732.0,North,Mobile
CUST_000321,37.2,26.0,1.0,0.9,4.876009374191104,0.854,0.0,East,Desktop
CUST_000322,67.64,18.0,1.0,19.2,2.8697420565253466,0.182,1380.0,West,Mobile
CUST_000323,12.41,32.0,0.0,27.0,12.263690929278775,,1404.0,North,Desktop
CUST_000324,407.84,23.0,1.0,8.5,10.83067227079836,0.604,216.0,South,Mobile
CUST_000325,9.9,20.0,1.0,19.2,17.40739500916318,0.279,,South,Tablet
CUST_000326,7.71,24.0,1.0,,6.710506728132438,0.41,563.0,West,Mobile
CUST_000327,132.92,25.0,1.0,23.7,5.573105740369502,0.039,1192.0,North,Mobile
CUST_000328,85.63,23.0,0.0,23.4,14.715016758754352,0.404,1917.0,North,Desktop
CUST_000329,70.03,17.0,3.0,17.9,23.397451705356985,0.201,975.0,East,Desktop
CUST_000330,70.39,14.0,1.0,5.9,6.737162853050584,0.617,453.0,North,Desktop
CUST_000331,32.63,22.0,,18.2,14.16491361717988,0.726,1202.0,East,Mobile
CUST_000332,11.28,34.0,2.0,,20.49910154757123,0.51,,North,Desktop
CUST_000333,36.27,14.0,1.0,15.0,10.575818316237932,0.524,753.0,East,Mobile
CUST_000334,14.69,27.0,3.0,8.6,2.1685267924108977,0.239,310.0,West,Desktop
CUST_000335,106.71,34.0,0.0,15.8,47.23386228889514,0.315,1687.0,North,Mobile
CUST_000336,27.76,30.0,3.0,15.3,13.579274970888742,0.239,559.0,East,Tablet
CUST_000337,12.3,26.0,0.0,16.2,36.693063449065406,0.324,1125.0,East,Mobile
CUST_000338,22.52,26.0,2.0,2.7,6.327637778984235,0.474,213.0,West,Desktop
CUST_000339,54.35,21.0,0.0,,15.968202317810913,0.242,943.0,South,Mobile
CUST_000340,16.84,20.0,1.0,29.2,17.155938911138207,0.611,1890.0,South,Desktop
CUST_000341,12.35,23.0,3.0,21.7,9.693741164298126,0.117,1241.0,West,Desktop
CUST_000342,44.36,42.0,0.0,98.7,53.338836909232946,0.256,5995.0,South,Desktop
CUST_000343,44.43,26.0,2.0,2.7,21.559012267470166,0.687,0.0,North,Desktop
CUST_000344,18.02,25.0,1.0,17.5,19.317193899857802,0.184,1130.0,North,Mobile
CUST_000345,18.82,33.0,0.0,17.9,9.220456919425706,0.584,1216.0,North,Mobile
CUST_000346,43.75,,0.0,11.5,17.95032744424175,0.36,539.0,North,Mobile
CUST_000347,5.83,20.0,,5.6,7.386004464367536,0.496,731.0,South,Desktop
CUST_000348,6.12,16.0,1.0,9.7,19.755157391602168,0.306,677.0,East,Mobile
CUST_000349,13.98,35.0,1.0,23.1,6.683734002742898,0.277,1402.0,South,Mobile
CUST_000350,25.63,20.0,1.0,21.1,12.71334883402088,0.33,1418.0,North,Mobile
CUST_000351,48.09,15.0,0.0,22.8,14.947895937422357,0.235,888.0,East,Desktop
CUST_000352,194.5,20.0,2.0,19.6,25.442352755143066,0.606,1107.0,South,Desktop
CUST_000353,92.68,34.0,5.0,7.7,30.03934616284397,0.647,613.0,West,Mobile
CUST_000354,27.33,17.0,0.0,1.6,3.4015594465046264,0.485,0.0,West,Mobile
CUST_000355,32.37,14.0,0.0,14.5,7.512134856813132,,1042.0,East,Mobile
CUST_000356,9.94,25.0,,22.7,22.582361404961073,0.492,1379.0,South,Desktop
CUST_000357,32.39,38.0,0.0,23.0,14.819206210240338,0.592,1686.0,North,Desktop
CUST_000358,23.42,20.0,,,9.969445226023856,0.489,611.0,North,Desktop
CUST_000359,48.78,32.0,3.0,17.7,18.907264684840136,0.483,1177.0,East,Desktop
CUST_000360,12.27,22.0,0.0,9.2,10.123373467197434,0.15,0.0,South,Desktop
CUST_000361,61.76,26.0,1.0,12.8,14.886245703663661,0.582,740.0,East,Mobile
CUST_000362,208.36,16.0,0.0,4.8,11.498865736921019,0.304,73.0,West,Desktop
CUST_000363,29.06,21.0,0.0,20.6,78.4742511923534,0.498,943.0,West,Desktop
CUST_000364,53.63,29.0,1.0,19.0,28.018272257113452,0.226,637.0,East,Desktop
CUST_000365,75.81,16.0,1.0,86.7,6.807030258179319,0.487,4801.0,South,Mobile
CUST_000366,20.46,31.0,3.0,12.5,22.48399949767699,0.1,1430.0,West,Desktop
CUST_000367,43.33,33.0,0.0,,18.133220211853946,0.13,0.0,East,Mobile
CUST_000368,33.62,23.0,0.0,1.4,4.612724175419047,0.231,113.0,West,Mobile
CUST_000369,37.23,21.0,2.0,4.5,18.896543594720384,0.292,62.0,South,Mobile
CUST_000370,13.1,26.0,,15.1,3.9026314600254364,0.54,1185.0,South,Tablet
CUST_000371,34.1,21.0,0.0,10.9,16.84699193876422,0.535,862.0,South,Desktop
CUST_000372,,30.0,3.0,15.3,14.778263959730856,0.417,1034.0,North,Mobile
CUST_000373,188.93,28.0,3.0,10.7,21.741702079563677,0.237,169.0,South,Mobile
CUST_000374,104.7,30.0,1.0,21.2,5.07265546766139,0.69,1406.0,South,Desktop
CUST_000375,438.7,,,,10.490488261009101,0.302,929.0,South,Desktop
CUST_000376,13.19,22.0,1.0,23.8,7.347089591963673,0.083,860.0,North,Mobile
CUST_000377,94.33,,3.0,11.1,14.9573160649045,0.606,763.0,West,Mobile
CUST_000378,41.26,30.0,1.0,19.7,11.179506387830406,,1149.0,East,Desktop
CUST_000379,458.41,,2.0,14.4,23.331947384711643,0.215,652.0,North,Desktop
CUST_000380,12.55,22.0,0.0,5.1,17.92557457018232,0.546,262.0,North,Tablet
CUST_000381,12.09,19.0,7.0,27.4,6.8718936528080246,0.087,1538.0,North,Mobile
CUST_000382,16.13,29.0,1.0,29.1,22.763257005939412,0.832,1172.0,North,Tablet
CUST_000383,2.59,32.0,1.0,14.4,11.24756723410117,0.462,1409.0,East,Desktop
CUST_000384,17.62,34.0,1.0,13.2,11.214323312220833,0.603,988.0,North,Desktop
CUST_000385,13.32,33.0,0.0,22.5,,0.4,1049.0,South,Mobile
CUST_000386,39.67,44.0,1.0,14.7,35.68288451084882,0.419,1218.0,North,Desktop
CUST_000387,49.9,23.0,1.0,20.5,11.652589735384051,0.927,1103.0,North,Desktop
CUST_000388,,26.0,2.0,,7.613424098248232,0.068,639.0,East,Desktop
CUST_000389,103.6,17.0,2.0,16.3,15.50438812774876,0.484,793.0,North,Desktop
CUST_000390,16.57,17.0,0.0,9.8,4.955046061693912,0.385,1374.0,West,Desktop
CUST_000391,11.27,11.0,0.0,10.1,22.90385776781675,0.233,628.0,West,Desktop
CUST_000392,59.76,40.0,3.0,23.4,52.89714856988452,0.48,1533.0,East,Desktop
CUST_000393,6.79,21.0,1.0,26.6,16.106833290877457,0.308,1690.0,South,Desktop
CUST_000394,298.2,22.0,0.0,16.3,18.217400832998777,0.345,1522.0,East,Mobile
CUST_000395,136.36,19.0,1.0,25.2,2.7062668817188738,0.822,1452.0,East,Tablet
CUST_000396,18.86,,0.0,8.8,35.881924283833165,0.697,894.0,North,Desktop
CUST_000397,4.24,39.0,4.0,19.3,14.846536141325632,0.793,1382.0,East,Mobile
CUST_000398,168.11,15.0,0.0,13.0,5.689311889454583,0.257,327.0,West,Desktop
CUST_000399,28.86,15.0,1.0,15.2,,0.634,1345.0,North,Desktop
CUST_000400,146.26,40.0,0.0,13.1,8.260967908022696,0.181,1185.0,East,Mobile
CUST_000401,4.89,19.0,0.0,13.3,7.432708256030048,0.487,1082.0,West,Desktop
CUST_000402,16.13,16.0,2.0,0.0,22.39452186345343,0.404,0.0,East,Mobile
CUST_000403,33.32,47.0,4.0,4.7,9.030716558421734,0.233,574.0,South,Desktop
CUST_000404,35.04,29.0,2.0,0.9,3.7183412885140945,0.542,362.0,East,Desktop
CUST_000405,19.3,17.0,2.0,11.2,3.1619405528558633,0.228,554.0,South,Mobile
CUST_000406,69.92,13.0,0.0,6.5,3.257979572053071,0.693,345.0,North,Desktop
CUST_000407,9.2,25.0,1.0,1.1,12.78163069434524,0.171,93.0,West,Tablet
CUST_000408,27.91,19.0,,6.8,7.297843689907426,0.214,53.0,South,Mobile
CUST_000409,38.26,9.0,0.0,13.3,4.452473262526186,0.441,853.0,North,Mobile
CUST_000410,,28.0,3.0,38.8,20.346958135934337,0.219,2210.0,North,Mobile
CUST_000411,77.78,25.0,2.0,13.8,14.804868203728775,0.536,552.0,West,Mobile
CUST_000412,8.59,16.0,0.0,12.0,4.050863194512778,0.134,1108.0,East,Desktop
CUST_000413,5.25,16.0,2.0,3.8,2.6906951447524134,0.661,381.0,North,Desktop
CUST_000414,153.43,36.0,3.0,6.3,15.323141434969239,0.508,86.0,East,Desktop
CUST_000415,49.34,25.0,0.0,21.9,7.017031450524752,0.689,1534.0,North,Tablet
CUST_000416,13.49,18.0,4.0,26.4,30.4453936442765,0.054,1927.0,West,Mobile
CUST_000417,213.02,49.0,2.0,,34.003925370890634,0.39,0.0,West,Desktop
CUST_000418,38.05,13.0,2.0,16.3,,0.273,1157.0,East,Mobile
CUST_000419,136.34,22.0,2.0,35.4,19.713764222217343,0.455,2140.0,North,Mobile
CUST_000420,35.91,,0.0,30.1,65.44880869839825,0.188,1798.0,North,Desktop
CUST_000421,392.64,20.0,2.0,17.0,3.0924039754285464,0.273,828.0,South,Mobile
CUST_000422,272.17,12.0,0.0,7.3,5.430425860900074,0.152,,West,Desktop
CUST_000423,24.56,32.0,1.0,6.9,27.63502739211351,0.288,462.0,South,Mobile
CUST_000424,106.26,24.0,1.0,0.0,16.70342976621294,0.537,0.0,West,Desktop
CUST_000425,71.84,18.0,0.0,14.8,28.863582783121746,0.499,648.0,West,Mobile
CUST_000426,171.12,22.0,0.0,29.0,5.999721858266431,0.428,1838.0,South,Desktop
CUST_000427,10.4,16.0,0.0,9.4,4.186263638204803,,800.0,West,Mobile
CUST_000428,75.43,23.0,0.0,12.7,7.659360740578805,0.507,882.0,West,Mobile
CUST_000429,117.93,27.0,1.0,14.4,6.0740531663900885,0.396,946.0,East,Mobile
CUST_000430,4.01,27.0,2.0,15.1,,0.277,787.0,North,Tablet
CUST_000431,8.01,23.0,0.0,7.7,18.04086385790974,0.397,334.0,East,Desktop
CUST_000432,2.87,34.0,3.0,13.8,19.677172502645448,0.408,907.0,West,Desktop
CUST_000433,23.97,28.0,1.0,17.5,5.7389353628267195,0.039,641.0,West,Tablet
CUST_000434,78.34,30.0,2.0,18.7,16.13945189141056,0.251,731.0,East,Desktop
CUST_000435,200.9,20.0,3.0,17.7,9.600871126618838,0.587,1434.0,South,Desktop
CUST_000436,36.19,22.0,0.0,8.6,11.501004485611425,0.325,301.0,East,Mobile
CUST_000437,233.77,21.0,0.0,14.5,22.25490988087838,0.437,983.0,West,Desktop
CUST_000438,6.32,,1.0,17.5,,0.349,1251.0,South,Desktop
CUST_000439,4.29,44.0,,23.3,13.0466706535529,0.235,1516.0,South,Desktop
CUST_000440,30.98,26.0,1.0,19.2,19.2942818169395,0.647,1525.0,West,Desktop
CUST_000441,52.5,36.0,2.0,6.6,,0.436,292.0,South,Desktop
CUST_000442,31.84,19.0,1.0,15.5,9.313310281908324,0.616,869.0,North,Mobile
CUST_000443,2.77,16.0,1.0,18.2,7.50004016783984,0.358,1501.0,West,Mobile
CUST_000444,29.76,36.0,2.0,18.8,25.161084246387837,0.628,1290.0,East,Mobile
CUST_000445,6.92,19.0,1.0,19.9,4.119231401304693,0.705,965.0,South,Tablet
CUST_000446,73.97,26.0,0.0,19.4,4.74712056143193,0.539,1049.0,West,Desktop
CUST_000447,,11.0,0.0,2.5,9.920185216343206,0.862,326.0,East,Desktop
CUST_000448,10.72,34.0,1.0,6.9,8.04234130539905,,182.0,North,Mobile
CUST_000449,17.87,33.0,6.0,24.4,2.6922977701649287,0.708,1904.0,South,Mobile
CUST_000450,9.29,18.0,1.0,7.2,13.841954977725095,0.298,581.0,South,Mobile
CUST_000451,30.72,25.0,2.0,17.3,3.9439267644821645,0.551,1416.0,East,Mobile
CUST_000452,104.19,29.0,3.0,10.0,5.482080747599506,0.317,423.0,South,Desktop
CUST_000453,10.15,14.0,1.0,22.9,9.056539566515555,0.469,1631.0,East,Desktop
CUST_000454,60.63,10.0,0.0,23.7,7.504152718961181,0.362,1459.0,South,Mobile
CUST_000455,17.53,,3.0,7.6,12.601026531808262,0.183,670.0,East,Desktop
CUST_000456,12.79,27.0,2.0,20.6,10.71724704386662,0.175,976.0,South,Desktop
CUST_000457,29.12,32.0,1.0,22.0,12.033229269373097,0.506,1642.0,West,Tablet
CUST_000458,9.56,20.0,1.0,19.7,6.0125980437213205,,1294.0,West,Mobile
CUST_000459,17.04,7.0,0.0,13.1,,0.171,457.0,East,Desktop
CUST_000460,7.87,13.0,1.0,1.2,16.92373045295945,0.337,,South,Desktop
CUST_000461,349.91,4.0,1.0,24.3,1.4502404024446545,0.308,1207.0,South,Desktop
CUST_000462,34.55,17.0,,10.0,15.906422828354586,0.374,,East,Desktop
CUST_000463,14.3,19.0,0.0,13.2,5.512224755757379,0.893,1129.0,North,Desktop
CUST_000464,42.81,16.0,0.0,18.7,10.983254368284474,0.405,949.0,West,Desktop
CUST_000465,28.94,21.0,0.0,6.9,28.84298490533933,0.194,480.0,South,Mobile
CUST_000466,25.4,24.0,0.0,6.1,7.633590339176402,0.04,526.0,West,Mobile
CUST_000467,69.2,22.0,0.0,8.2,21.904206152067324,0.668,,North,Mobile
CUST_000468,82.19,11.0,0.0,7.6,113.48237765429582,0.828,50.0,South,Desktop
CUST_000469,17.52,20.0,0.0,6.2,20.15348642778474,0.402,606.0,West,Desktop
CUST_000470,16.59,28.0,0.0,14.9,7.42657782116725,0.246,736.0,West,Desktop
CUST_000471,23.81,15.0,0.0,16.7,8.459059034250734,0.252,1276.0,South,Desktop
CUST_000472,2.09,22.0,0.0,9.4,6.999498899369169,0.597,,South,Desktop
CUST_000473,5.38,28.0,1.0,15.5,2.681694448095307,0.526,425.0,South,Mobile
CUST_000474,170.76,40.0,1.0,0.0,1.4086044293202862,0.397,0.0,North,Desktop
CUST_000475,238.4,36.0,0.0,17.3,,0.352,1458.0,West,Desktop
CUST_000476,24.56,36.0,0.0,15.5,29.00387900332278,0.428,503.0,North,Desktop
CUST_000477,66.15,42.0,5.0,,2.015055228949476,0.418,2103.0,South,Desktop
CUST_000478,48.11,24.0,0.0,18.0,12.617217267635324,0.333,1191.0,West,Mobile
CUST_000479,1332.29,27.0,1.0,19.3,26.646813925210516,0.258,891.0,South,Desktop
CUST_000480,126.91,17.0,0.0,9.4,,0.518,770.0,East,Mobile
CUST_000481,28.4,19.0,0.0,0.9,3.84515679486738,0.623,500.0,South,Mobile
CUST_000482,10.52,,2.0,14.9,12.053442256042198,0.698,1214.0,East,Mobile
CUST_000483,4.82,19.0,1.0,2.7,2.653380888348892,0.643,374.0,East,Desktop
CUST_000484,42.27,15.0,1.0,15.5,8.159268463226468,0.552,,South,Desktop
CUST_000485,13.36,18.0,1.0,18.9,6.152016995123941,0.519,898.0,North,Desktop
CUST_000486,6.01,25.0,2.0,14.1,5.138373370337748,0.61,1228.0,North,Mobile
CUST_000487,15.24,24.0,2.0,7.2,3.5609673963759825,0.123,210.0,East,Desktop
CUST_000488,9.04,35.0,0.0,28.9,6.047077304110582,0.181,1765.0,East,Mobile
CUST_000489,250.78,24.0,2.0,12.7,10.942987287287703,0.731,1202.0,North,Mobile
CUST_000490,95.39,27.0,2.0,23.0,27.33037391769545,0.407,899.0,South,Mobile
CUST_000491,,35.0,4.0,27.4,,0.199,1743.0,West,Mobile
CUST_000492,195.57,23.0,1.0,25.3,22.948238757731737,0.395,1503.0,West,Mobile
CUST_000493,36.34,42.0,0.0,20.4,12.11747446501853,0.492,1336.0,West,Mobile
CUST_000494,11.78,21.0,0.0,29.0,11.85841874580754,0.533,1467.0,West,Desktop
CUST_000495,1775.15,42.0,0.0,17.9,19.082822093431936,0.688,675.0,West,Mobile
CUST_000496,63.22,25.0,1.0,23.1,31.670121890697846,0.256,1415.0,North,Desktop
CUST_000497,9.54,14.0,0.0,16.7,19.41894649792318,0.462,1170.0,West,Mobile
CUST_000498,26.35,18.0,1.0,8.2,7.953843180071159,0.103,71.0,West,Mobile
CUST_000499,11.58,22.0,0.0,16.5,27.53158646792913,0.312,1207.0,North,Mobile
CUST_000500,6.3,45.0,3.0,3.6,18.21162607525025,0.118,0.0,South,Mobile
CUST_000501,100.63,15.0,0.0,15.8,15.956055938559034,0.219,827.0,East,Desktop
CUST_000502,327.44,38.0,6.0,12.0,5.053722371224575,0.212,1328.0,North,Mobile
CUST_000503,6.18,30.0,2.0,22.1,3.5588097928850217,0.193,,North,Mobile
CUST_000504,65.08,33.0,,25.8,11.500629951314032,0.383,1863.0,North,Desktop
CUST_000505,15.17,30.0,0.0,6.4,6.896647334428585,0.114,595.0,South,Desktop
CUST_000506,18.46,22.0,0.0,18.2,18.354768446749315,0.262,1042.0,West,Desktop
CUST_000507,16.27,14.0,0.0,18.3,18.07210155334607,0.43,,West,Desktop
CUST_000508,11.74,14.0,2.0,25.6,27.625751785589777,0.588,832.0,North,Desktop
CUST_000509,35.1,30.0,1.0,22.2,25.12224818528518,0.499,934.0,East,Mobile
CUST_000510,12.22,10.0,1.0,24.0,27.125261042558314,0.204,1607.0,East,Mobile
CUST_000511,45.81,17.0,1.0,18.1,15.157460367834481,0.596,718.0,North,Desktop
CUST_000512,,12.0,0.0,5.3,,0.612,313.0,West,Desktop
CUST_000513,24.86,18.0,3.0,9.3,41.895566896336675,,27.0,South,Mobile
CUST_000514,11.14,14.0,2.0,18.4,19.411708405085346,0.731,1351.0,North,Mobile
CUST_000515,16.57,21.0,1.0,84.1,17.643391875023188,0.237,4914.0,West,Mobile
CUST_000516,81.98,16.0,0.0,10.9,27.205002299875243,0.323,425.0,North,Mobile
CUST_000517,60.41,21.0,,12.1,4.65320248106889,0.558,974.0,East,Desktop
CUST_000518,10.25,22.0,1.0,14.2,,0.783,892.0,West,Desktop
CUST_000519,37.31,,1.0,18.1,3.3553497835568002,0.497,1139.0,North,Desktop
CUST_000520,81.59,12.0,0.0,17.5,7.07070082377522,0.68,575.0,North,Desktop
CUST_000521,4.47,16.0,1.0,19.9,6.777263835118565,0.29,1071.0,East,Tablet
CUST_000522,63.56,37.0,,7.6,3.820842219008401,0.193,239.0,West,Mobile
CUST_000523,14.95,13.0,,11.9,11.306113801986115,0.546,392.0,West,Mobile
CUST_000524,65.68,26.0,2.0,18.7,52.589705707493906,0.359,935.0,North,Desktop
CUST_000525,13.25,11.0,0.0,5.9,6.102626648197226,0.491,0.0,East,Mobile
CUST_000526,3.8,26.0,2.0,21.0,25.5500964119748,0.617,1504.0,East,Desktop
CUST_000527,4.7,14.0,1.0,15.9,8.650417840760358,0.45,697.0,South,Desktop
CUST_000528,35.08,22.0,2.0,4.5,19.588841804963955,0.849,347.0,North,Mobile
CUST_000529,45.23,30.0,2.0,21.7,10.499802821767398,0.462,1301.0,South,Tablet
CUST_000530,11.19,11.0,0.0,16.9,5.482392525913929,0.274,910.0,South,Desktop
CUST_000531,71.26,25.0,1.0,29.5,23.077937210820384,0.069,1725.0,West,Mobile
CUST_000532,4.51,10.0,0.0,24.1,9.176085879451145,0.357,1257.0,East,Mobile
CUST_000533,30.59,28.0,2.0,2.0,11.684699740395073,0.47,461.0,West,Mobile
CUST_000534,7.74,28.0,2.0,12.8,15.414701409373716,0.278,666.0,East,Desktop
CUST_000535,15.15,28.0,1.0,16.2,4.800072364094112,0.813,772.0,South,Desktop
CUST_000536,35.05,13.0,2.0,17.2,7.181662812754496,0.648,1290.0,South,Desktop
CUST_000537,11.79,28.0,0.0,7.6,16.504215890944707,0.45,691.0,West,Tablet
CUST_000538,,24.0,2.0,15.7,7.688305235795077,0.414,677.0,North,Mobile
CUST_000539,110.78,18.0,0.0,12.8,2.5226819382415755,0.081,458.0,West,Desktop
CUST_000540,16.57,29.0,5.0,8.2,34.8514825868512,0.308,668.0,South,Desktop
CUST_000541,90.27,,0.0,11.0,4.703440973299884,0.428,840.0,North,Mobile
CUST_000542,,32.0,0.0,11.2,7.757514680451804,0.704,828.0,East,Desktop
CUST_000543,62.54,31.0,5.0,29.7,19.049610323216363,0.525,2059.0,East,Mobile
CUST_000544,186.77,30.0,2.0,24.4,63.57238843301903,,1573.0,North,Mobile
CUST_000545,1.71,14.0,0.0,17.3,3.002306173850247,0.461,848.0,South,Desktop
CUST_000546,12.73,37.0,2.0,1.5,12.552545197112824,0.465,99.0,East,Desktop
CUST_000547,66.19,17.0,0.0,26.3,16.755587372194196,0.657,1328.0,West,Tablet
CUST_000548,25.95,18.0,0.0,0.0,22.671784693585938,0.598,0.0,South,Desktop
CUST_000549,51.7,20.0,0.0,4.7,4.60993153860534,0.312,192.0,West,Mobile
CUST_000550,16.04,25.0,,72.7,,0.082,4706.0,West,Tablet
CUST_000551,36.74,8.0,0.0,7.5,,0.557,433.0,West,Desktop
CUST_000552,27.47,31.0,3.0,28.5,47.94743078356862,0.515,1739.0,South,Desktop
CUST_000553,134.47,26.0,3.0,21.2,9.932866267785721,0.229,,South,Desktop
CUST_000554,44.94,,3.0,17.1,5.530807256659384,0.496,871.0,West,Mobile
CUST_000555,49.66,21.0,1.0,15.1,20.251874508729788,0.493,744.0,North,Mobile
CUST_000556,20.2,26.0,1.0,7.5,6.571642629593235,0.351,504.0,West,Desktop
CUST_000557,18.45,22.0,0.0,21.6,2.1486264298584463,0.504,1187.0,South,Tablet
CUST_000558,19.71,14.0,1.0,26.7,,0.676,1549.0,East,Tablet
CUST_000559,53.16,40.0,,22.2,10.507490956480689,0.774,1368.0,North,Mobile
CUST_000560,19.98,34.0,1.0,114.7,13.964660822739386,0.349,6611.0,North,Desktop
CUST_000561,46.89,25.0,0.0,23.1,25.911913369166406,0.526,1487.0,South,Mobile
CUST_000562,399.61,44.0,4.0,15.5,17.92082171174742,0.412,324.0,North,Mobile
CUST_000563,94.19,29.0,1.0,0.0,32.607100204512456,,396.0,West,Mobile
CUST_000564,22.39,14.0,0.0,24.1,14.323224870068614,0.418,1209.0,South,Tablet
CUST_000565,139.97,15.0,1.0,6.6,10.371666813957411,0.182,371.0,East,Mobile
CUST_000566,20.29,16.0,0.0,,11.550707991453649,0.538,3798.0,East,Desktop
CUST_000567,2.87,35.0,1.0,29.5,26.300620524386186,0.115,2007.0,East,Mobile
CUST_000568,9.88,27.0,1.0,14.8,16.313971390608316,0.498,671.0,South,Mobile
CUST_000569,3.51,19.0,1.0,136.3,61.86716277432096,0.221,7829.0,East,Desktop
CUST_000570,21.72,26.0,0.0,16.2,22.1058605106129,0.058,766.0,North,Mobile
CUST_000571,33.86,45.0,1.0,8.3,32.28223000840815,0.289,311.0,South,Mobile
CUST_000572,247.58,32.0,0.0,14.4,22.89175720588286,0.462,721.0,East,Desktop
CUST_000573,49.02,18.0,1.0,10.7,8.047674776448819,0.157,285.0,South,Desktop
CUST_000574,25.46,,1.0,64.1,1.6650109330698095,0.699,3836.0,West,Tablet
CUST_000575,89.59,23.0,0.0,13.6,25.92472366841484,0.055,678.0,East,Mobile
CUST_000576,2.33,31.0,0.0,20.7,14.658416843287775,0.163,1503.0,West,Desktop
CUST_000577,43.94,11.0,0.0,18.1,18.218378233778566,0.193,766.0,East,Mobile
CUST_000578,83.52,14.0,0.0,0.3,10.948847849773859,0.312,198.0,North,Desktop
CUST_000579,5.62,12.0,,114.3,9.772643935238676,0.39,6751.0,West,Mobile
CUST_000580,130.65,28.0,4.0,15.4,2.1753111073937323,0.655,1201.0,West,Desktop
CUST_000581,49.71,19.0,0.0,12.2,9.18119047396801,0.816,1080.0,South,Desktop
CUST_000582,20.12,12.0,0.0,16.3,10.451843174346278,0.078,766.0,South,Desktop
CUST_000583,70.76,35.0,3.0,19.5,,0.306,1616.0,South,Desktop
CUST_000584,505.14,18.0,0.0,23.7,10.578777695637509,0.049,900.0,East,Tablet
CUST_000585,41.19,13.0,1.0,17.6,17.25314227331553,0.137,1238.0,North,Tablet
CUST_000586,44.61,33.0,,16.0,17.95139251503068,0.647,1221.0,East,Desktop
CUST_000587,19.08,26.0,2.0,19.8,12.500870440524775,0.601,1188.0,West,Desktop
CUST_000588,11.94,16.0,0.0,10.1,4.4621371486996315,0.76,792.0,East,Desktop
CUST_000589,89.69,22.0,3.0,16.9,5.833155872698574,0.184,1300.0,South,Tablet
CUST_000590,11.85,30.0,0.0,18.4,24.55376587183614,0.968,764.0,East,Desktop
CUST_000591,36.09,37.0,5.0,15.8,11.245614539611756,0.076,864.0,South,Mobile
CUST_000592,18.67,14.0,0.0,14.9,3.411169644327468,0.219,1133.0,North,Desktop
CUST_000593,58.84,24.0,1.0,20.5,26.46712714040938,0.511,736.0,West,Mobile
CUST_000594,49.42,26.0,,7.1,15.458635494628433,,739.0,East,Mobile
CUST_000595,115.01,26.0,2.0,8.3,37.928349427587406,0.512,623.0,North,Mobile
CUST_000596,17.96,25.0,,13.3,124.64335227885815,,814.0,South,Desktop
CUST_000597,23.95,19.0,0.0,,11.26675950684965,0.296,1468.0,East,Mobile
CUST_000598,10.23,37.0,2.0,3.6,7.8330713815852,0.331,318.0,South,Desktop
CUST_000599,19.43,20.0,1.0,23.1,28.279268532104677,0.296,1418.0,North,Desktop
CUST_000600,52.08,12.0,1.0,26.3,14.287728376199919,0.765,2266.0,South,Desktop
CUST_000601,82.14,12.0,0.0,16.7,9.240462251422136,0.476,626.0,West,Mobile
CUST_000602,,22.0,1.0,6.6,20.27769018170417,0.582,83.0,South,Desktop
CUST_000603,94.02,40.0,0.0,1.7,8.624002772996334,0.444,0.0,North,Mobile
CUST_000604,168.47,24.0,2.0,31.9,17.432850291913212,0.346,1946.0,South,Desktop
CUST_000605,54.39,14.0,0.0,5.3,24.10796815002517,0.359,557.0,West,Mobile
CUST_000606,314.87,32.0,3.0,10.9,8.004654239868184,0.155,812.0,East,Mobile
CUST_000607,13.08,33.0,0.0,0.4,4.324708548425296,0.408,172.0,North,Mobile
CUST_000608,7.44,24.0,,0.0,7.44231150559469,0.481,246.0,South,Mobile
CUST_000609,3.92,20.0,2.0,20.4,6.5273760083187655,0.177,752.0,South,Desktop
CUST_000610,199.39,30.0,1.0,10.3,9.287393784652279,,886.0,North,Desktop
CUST_000611,72.62,12.0,0.0,21.8,,0.1,1566.0,South,Mobile
CUST_000612,30.98,23.0,1.0,12.2,14.818445466906649,0.373,953.0,South,Desktop
CUST_000613,46.34,14.0,0.0,24.7,50.1911168579092,0.131,1841.0,South,Tablet
CUST_000614,8.58,24.0,0.0,12.4,19.400758906443436,0.488,680.0,East,Desktop
